MsgID.LOCAL_POSITION,135.9830000,-0.1118039,-0.1008518,-0.0590017
MsgID.LOCAL_VELOCITY,135.9830000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957536,37.7932824,0.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,136.2330000,0.1014170,-0.1986923,-0.0433245
MsgID.LOCAL_VELOCITY,136.2330000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932821,0.0350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,136.4830000,0.0318460,-0.0795452,-0.0347345
MsgID.LOCAL_VELOCITY,136.4830000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932801,0.0340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,136.7330000,-0.1726308,-0.0127488,-0.0344035
MsgID.LOCAL_VELOCITY,136.7330000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932804,0.0380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,136.9840000,-0.1287164,-0.0123659,-0.0389592
MsgID.LOCAL_VELOCITY,136.9840000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932815,0.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,137.2340000,-0.0089058,0.0241523,-0.0438673
MsgID.LOCAL_VELOCITY,137.2340000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
